adopter,state,bill_win,bill_sum,cf,income,educ,sqft,kids,n_peo,age,retire,party
Adopter,California,225,100,0.177295933,175000,Graduate Degree,"(1500,2000]",0,2,53,0,Democrat
Adopter,California,150,450,0.192908626,125000,High School or Less,"(1500,2000]",1,2,57,0,Independent
Adopter,New Jersey,60,140,0.141837344,62500,Some College,"(0,1000]",1,2,35,0,Republican
Adopter,California,220,300,0.183624927,62500,Some College,"(1500,2000]",0,4,59,0,Republican
Adopter,California,250,250,0.177295933,62500,Bachelor Degree,"(1000,1500]",1,2,33,0,Democrat
Adopter,California,60,250,0.194651838,37500,Some College,"(1000,1500]",1,4,50,0,Republican
Adopter,California,220,250,0.182273476,62500,Bachelor Degree,"(2000,3000]",0,1,79,1,Independent
Adopter,New Jersey,60,95,0.140733312,62500,Some College,"(1000,1500]",0,1,57,0,Independent
Adopter,California,90,190,0.185442682,125000,High School or Less,"(1500,2000]",0,2,72,0,Republican
Adopter,New York,150,250,0.144799344,125000,Graduate Degree,"(2000,3000]",1,4,61,0,Republican
Adopter,California,200,200,0.182273476,62500,Some College,"(1500,2000]",0,2,64,1,Independent
Adopter,California,100,70,0.173227205,175000,Bachelor Degree,"(1500,2000]",0,2,60,0,Democrat
Adopter,New Jersey,250,300,0.144911203,37500,High School or Less,"(1500,2000]",1,3,46,0,Republican
Adopter,California,95,350,0.182302849,37500,Bachelor Degree,"(1000,1500]",0,1,71,1,Independent
Adopter,California,200,300,0.170682681,62500,High School or Less,"(1000,1500]",0,2,58,1,Republican
Adopter,California,150,250,0.177295933,125000,Some College,"(1500,2000]",0,4,52,0,Democrat
Adopter,California,210,330,0.185442682,175000,Bachelor Degree,"(1500,2000]",0,2,62,0,Republican
Adopter,California,275,325,0.172770336,125000,Bachelor Degree,"(1500,2000]",0,3,54,0,Independent
Adopter,California,200,230,0.177295933,62500,High School or Less,"(1500,2000]",0,2,65,1,Independent
Adopter,California,120,220,0.181662272,62500,Some College,"(1500,2000]",0,2,69,1,Republican
Adopter,California,50,400,0.170682681,87500,Bachelor Degree,"(1500,2000]",0,2,59,0,Republican
Adopter,New Jersey,250,300,0.14192373,125000,High School or Less,"(1500,2000]",0,3,57,0,Independent
Adopter,California,250,330,0.194651838,62500,Some College,"(1000,1500]",0,4,62,0,Independent
Adopter,New York,90,130,0.144799344,175000,Graduate Degree,"(1500,2000]",1,3,42,0,Independent
Adopter,New Jersey,160,275,0.141458314,125000,Bachelor Degree,"(1500,2000]",1,2,54,0,Republican
Adopter,California,200,350,0.177295933,87500,Bachelor Degree,"(1500,2000]",0,1,64,0,Democrat
Adopter,California,250,250,0.170682681,125000,Some College,"(2000,3000]",0,2,59,0,Independent
Adopter,California,230,300,0.170682681,87500,Bachelor Degree,"(1000,1500]",1,2,50,0,Independent
Adopter,California,350,250,0.181662272,62500,Some College,"(2000,3000]",0,3,76,1,Republican
Adopter,California,150,150,0.171184243,250000,Graduate Degree,"(1500,2000]",0,2,68,0,Democrat
Adopter,Arizona,180,500,0.184697327,62500,Graduate Degree,"(2000,3000]",1,4,58,1,Independent
Adopter,New York,125,130,0.144799344,125000,Bachelor Degree,"(2000,3000]",0,2,72,1,Independent
Adopter,California,175,140,0.177295933,125000,Graduate Degree,"(1500,2000]",0,2,57,0,Republican
Adopter,California,110,150,0.177295933,87500,Some College,"(1500,2000]",0,2,61,0,Republican
Adopter,California,70,275,0.193780232,37500,Bachelor Degree,"(2000,3000]",0,2,75,1,Republican
Adopter,New York,150,60,0.144799344,250000,Bachelor Degree,"(1000,1500]",1,3,44,0,Democrat
Adopter,California,140,200,0.181662272,87500,Graduate Degree,"(2000,3000]",0,2,74,1,Democrat
Adopter,New York,140,175,0.144799344,175000,Graduate Degree,"(1000,1500]",0,2,57,0,Independent
Adopter,California,150,300,0.177295933,87500,Graduate Degree,"(2000,3000]",0,2,70,1,Republican
Adopter,New York,230,260,0.144799344,125000,Some College,"(0,1000]",0,4,58,0,Democrat
Adopter,New Jersey,150,250,0.141535368,37500,High School or Less,"(0,1000]",0,2,55,1,Democrat
Adopter,California,45,55,0.170682681,62500,Bachelor Degree,"(1500,2000]",0,1,71,1,Democrat
Adopter,California,70,90,0.188477344,125000,Some College,"(2000,3000]",0,2,57,0,Independent
Adopter,California,275,340,0.185442682,125000,Bachelor Degree,"(2000,3000]",0,4,77,1,Republican
Adopter,California,250,300,0.169027499,87500,Some College,"(1500,2000]",0,2,69,1,Republican
Adopter,California,150,325,0.183624927,87500,Bachelor Degree,"(2000,3000]",0,1,56,0,Independent
Adopter,California,300,170,0.182273476,125000,Bachelor Degree,"(1000,1500]",0,4,52,0,Democrat
Adopter,California,140,80,0.171184243,62500,Bachelor Degree,"(2000,3000]",0,2,67,1,Democrat
Adopter,California,60,150,0.177295933,87500,Some College,"(1000,1500]",1,3,48,0,Independent
Adopter,California,150,400,0.181662272,87500,Some College,"(1000,1500]",1,2,49,0,Republican
Adopter,California,100,150,0.172770336,175000,Graduate Degree,"(3000,4000]",0,1,82,1,Republican
Adopter,California,100,550,0.170682681,125000,Bachelor Degree,"(1500,2000]",0,2,67,1,Republican
Adopter,California,170,300,0.194651838,37500,Some College,"(1000,1500]",1,3,44,0,Democrat
Adopter,New York,450,400,0.144799344,250000,Graduate Degree,"(2000,3000]",1,2,54,0,Independent
Adopter,New Jersey,300,225,0.139606699,125000,Some College,"(1500,2000]",1,4,53,0,Republican
Adopter,New York,120,130,0.144799344,62500,Bachelor Degree,"(1000,1500]",1,2,44,0,Democrat
Adopter,California,500,180,0.182273476,250000,Graduate Degree,"(2000,3000]",1,3,52,0,Democrat
Adopter,New Jersey,80,200,0.141837344,175000,Bachelor Degree,"(1500,2000]",1,2,30,0,Republican
Adopter,California,170,250,0.185442682,87500,Graduate Degree,"(0,1000]",0,3,61,0,Republican
Adopter,California,200,300,0.170682681,87500,Some College,"(1500,2000]",1,2,44,0,Independent
Adopter,New York,150,300,0.144799344,125000,Some College,"(2000,3000]",0,4,67,0,Independent
Adopter,California,320,220,0.181662272,87500,High School or Less,"(1500,2000]",0,2,65,1,Democrat
Adopter,New Jersey,350,900,0.14192373,125000,Some College,"(0,1000]",0,4,54,0,Republican
Adopter,California,125,88,0.170682681,17500,Bachelor Degree,"(0,1000]",0,1,77,1,Democrat
Adopter,California,100,600,0.170682681,350000,High School or Less,"(1500,2000]",0,3,59,0,Republican
Adopter,New Jersey,145,450,0.141837344,175000,Some College,"(2000,3000]",0,4,54,1,Republican
Adopter,California,100,100,0.181662272,37500,Some College,"(2000,3000]",0,2,60,1,Independent
Adopter,California,190,240,0.181662272,175000,Graduate Degree,"(2000,3000]",0,2,67,1,Democrat
Adopter,New Jersey,150,350,0.139606699,175000,Some College,"(2000,3000]",1,3,42,0,Democrat
Adopter,California,120,110,0.173227205,125000,Some College,"(1500,2000]",1,2,41,0,Republican
Adopter,New York,300,350,0.144799344,62500,Some College,"(1500,2000]",0,4,72,1,Republican
Adopter,New York,225,125,0.136167158,87500,Some College,"(2000,3000]",0,2,65,1,Democrat
Adopter,California,230,269,0.181662272,62500,Bachelor Degree,"(1500,2000]",1,2,37,0,Democrat
Adopter,New York,196,196,0.144799344,62500,High School or Less,"(1500,2000]",0,2,66,1,Independent
Adopter,New Jersey,350,700,0.141837344,175000,Some College,"(0,1000]",1,3,43,0,Independent
Adopter,California,150,105,0.185312698,37500,Some College,"(1000,1500]",0,3,70,1,Republican
Adopter,California,175,600,0.184651659,125000,Bachelor Degree,"(2000,3000]",1,2,57,1,Democrat
Adopter,New Jersey,560,357,0.140733312,125000,Some College,"(2000,3000]",1,3,35,0,Republican
Adopter,California,75,250,0.182302849,62500,Some College,"(2000,3000]",0,1,69,1,Republican
Adopter,California,300,500,0.181662272,250000,Graduate Degree,"(2000,3000]",1,2,53,0,Democrat
Adopter,California,90,300,0.170682681,87500,Bachelor Degree,"(2000,3000]",1,2,36,0,Republican
Adopter,New Jersey,80,150,0.138040129,87500,Some College,"(1500,2000]",1,2,33,0,Independent
Adopter,California,85,170,0.194651838,125000,Bachelor Degree,"(2000,3000]",0,2,65,1,Independent
Adopter,California,300,500,0.181662272,125000,Some College,"(1500,2000]",1,4,34,0,Independent
Adopter,New York,280,450,0.144799344,175000,Graduate Degree,"(1500,2000]",1,2,46,0,Independent
Adopter,California,250,400,0.182273476,62500,Some College,"(2000,3000]",1,2,56,0,Democrat
Adopter,New Jersey,200,400,0.14192373,62500,Bachelor Degree,"(1500,2000]",1,1,48,0,Independent
Adopter,California,250,275,0.177295933,125000,Graduate Degree,"(2000,3000]",0,2,83,1,Republican
Adopter,New Jersey,100,300,0.141535368,62500,Graduate Degree,"(1000,1500]",0,3,46,0,Independent
Adopter,California,65,100,0.181662272,62500,Graduate Degree,"(1500,2000]",0,3,68,1,Republican
Adopter,California,250,350,0.183624927,125000,Some College,"(3000,4000]",0,4,59,0,Independent
Adopter,New Jersey,200,180,0.141837344,175000,Some College,"(1500,2000]",0,2,54,0,Democrat
Adopter,New York,155,175,0.144799344,125000,Bachelor Degree,"(1000,1500]",0,3,58,0,Democrat
Adopter,New Jersey,100,200,0.14192373,175000,Some College,"(1000,1500]",1,2,40,0,Democrat
Adopter,California,100,500,0.177295933,175000,Bachelor Degree,"(1000,1500]",1,4,40,0,Democrat
Adopter,California,200,300,0.173676259,87500,Bachelor Degree,"(1000,1500]",1,2,40,0,Democrat
Adopter,New Jersey,40,60,0.14192373,175000,Bachelor Degree,"(2000,3000]",0,1,78,1,Independent
Adopter,California,95,55,0.183624927,87500,Some College,"(2000,3000]",1,2,48,0,Independent
Adopter,New York,600,600,0.144799344,125000,Bachelor Degree,"(1500,2000]",0,4,65,1,Independent
Adopter,California,150,150,0.183624927,62500,Some College,"(1500,2000]",0,2,78,1,Republican
Adopter,California,30,100,0.181662272,125000,Bachelor Degree,"(1000,1500]",1,2,39,0,Democrat
Adopter,New York,225,150,0.144799344,125000,Graduate Degree,"(1500,2000]",0,3,57,0,Independent
Adopter,California,145,300,0.172770336,62500,Some College,"(1500,2000]",0,3,51,0,Republican
Adopter,New York,250,200,0.144799344,87500,Some College,"(1500,2000]",0,2,68,1,Independent
Adopter,California,25,140,0.193780232,62500,Some College,"(1500,2000]",0,1,63,1,Republican
Adopter,New Jersey,150,140,0.139606699,62500,Some College,"(1000,1500]",0,1,46,0,Independent
Adopter,California,185,250,0.181662272,62500,Some College,"(1500,2000]",0,2,65,1,Republican
Adopter,New York,150,150,0.144799344,37500,High School or Less,"(2000,3000]",0,3,55,0,Independent
Adopter,New Jersey,100,190,0.137376053,87500,Bachelor Degree,"(2000,3000]",1,3,47,0,Independent
Adopter,California,170,150,0.175261569,87500,High School or Less,"(1500,2000]",1,2,44,0,Democrat
Adopter,New York,192,192,0.144799344,125000,Bachelor Degree,"(1500,2000]",0,2,63,0,Independent
Adopter,California,200,100,0.177295933,62500,Bachelor Degree,"(2000,3000]",0,2,80,1,Democrat
Adopter,New Jersey,170,50,0.145694684,175000,High School or Less,"(1000,1500]",0,2,85,1,Independent
Adopter,New York,150,200,0.144799344,125000,Bachelor Degree,"(2000,3000]",1,2,41,0,Independent
Adopter,California,150,120,0.171184243,62500,Some College,"(1000,1500]",0,2,60,0,Independent
Adopter,California,300,450,0.177295933,125000,Bachelor Degree,"(1500,2000]",0,2,57,0,Democrat
Adopter,California,188,300,0.172770336,350000,Graduate Degree,"(2000,3000]",0,2,62,0,Republican
Adopter,California,180,150,0.183624927,175000,Graduate Degree,"(1500,2000]",0,2,62,0,Independent
Adopter,California,110,75,0.183624927,250000,Graduate Degree,"(2000,3000]",0,2,64,0,Independent
Adopter,California,120,150,0.18700047,125000,Bachelor Degree,"(0,1000]",1,2,39,0,Independent
Adopter,California,450,650,0.170682681,125000,Graduate Degree,"(1500,2000]",0,2,57,0,Republican
Adopter,California,200,250,0.170682681,125000,Some College,"(1500,2000]",0,2,73,1,Democrat
Adopter,California,75,375,0.170682681,87500,Graduate Degree,"(2000,3000]",1,4,64,1,Independent
Adopter,New York,170,320,0.144799344,175000,Bachelor Degree,"(2000,3000]",0,2,58,1,Republican
Adopter,New Jersey,150,350,0.145694684,175000,Some College,"(2000,3000]",0,3,58,0,Independent
Adopter,New Jersey,120,180,0.144911203,87500,Some College,"(3000,4000]",0,2,58,0,Democrat
Adopter,Arizona,225,225,0.184697327,62500,Some College,"(1500,2000]",0,4,58,0,Republican
Adopter,California,350,60,0.177295933,87500,Some College,"(1500,2000]",0,2,66,1,Democrat
Adopter,California,150,250,0.170682681,62500,Some College,"(2000,3000]",0,2,71,1,Democrat
Adopter,California,200,200,0.181662272,125000,Bachelor Degree,"(1500,2000]",0,3,50,0,Republican
Adopter,New York,520,180,0.144799344,62500,Bachelor Degree,"(2000,3000]",1,4,49,0,Republican
Adopter,California,120,250,0.183624927,125000,Some College,"(1500,2000]",1,3,41,0,Independent
Adopter,New Jersey,120,210,0.141837344,37500,Some College,"(1000,1500]",1,4,52,0,Democrat
Adopter,New Jersey,55,85,0.137376053,125000,Graduate Degree,"(1500,2000]",1,2,50,0,Democrat
Adopter,New Jersey,189,110,0.140733312,87500,Some College,"(1000,1500]",0,2,62,0,Independent
Adopter,New Jersey,120,250,0.14192373,87500,Graduate Degree,"(1500,2000]",0,3,49,0,Republican
Adopter,California,254,105,0.181662272,125000,Some College,"(1000,1500]",0,1,61,0,Democrat
Adopter,New Jersey,150,450,0.14218588,87500,Some College,"(1500,2000]",1,2,46,0,Independent
Adopter,California,80,120,0.194651838,62500,Graduate Degree,"(1500,2000]",0,1,67,1,Republican
Adopter,California,150,200,0.181662272,250000,Graduate Degree,"(2000,3000]",0,3,79,1,Democrat
Adopter,California,184,184,0.177295933,125000,Graduate Degree,"(4000,5000+]",1,2,39,0,Independent
Adopter,California,30,100,0.183624927,62500,Bachelor Degree,"(2000,3000]",0,2,51,0,Independent
Adopter,California,100,600,0.182302849,125000,Some College,"(2000,3000]",0,2,72,1,Republican
Adopter,New Jersey,350,325,0.141664029,175000,Some College,"(2000,3000]",0,2,60,1,Democrat
Adopter,California,300,285,0.181662272,125000,Graduate Degree,"(1000,1500]",0,2,78,1,Republican
Adopter,New Jersey,88,195,0.141535368,87500,High School or Less,"(2000,3000]",0,3,60,0,Independent
Adopter,California,250,600,0.177295933,175000,Bachelor Degree,"(2000,3000]",1,2,51,0,Republican
Adopter,California,175,314,0.181662272,87500,Some College,"(1500,2000]",0,2,76,1,Democrat
Adopter,New Jersey,80,350,0.141837344,62500,Some College,"(1000,1500]",0,3,55,1,Independent
Adopter,California,150,250,0.183624927,125000,Some College,"(3000,4000]",0,2,73,0,Republican
Adopter,California,300,500,0.181662272,62500,Some College,"(1500,2000]",0,2,66,1,Republican
Adopter,California,190,168,0.181662272,62500,Graduate Degree,"(1500,2000]",0,2,67,1,Democrat
Adopter,New York,150,400,0.144799344,125000,Graduate Degree,"(1000,1500]",0,2,42,0,Democrat
Adopter,California,300,250,0.181662272,125000,Some College,"(4000,5000+]",0,2,64,1,Independent
Adopter,New Jersey,175,300,0.138040129,125000,Graduate Degree,"(2000,3000]",0,3,65,1,Independent
Adopter,California,175,395,0.185312698,125000,Graduate Degree,"(1500,2000]",1,4,41,0,Democrat
Adopter,California,150,250,0.182302849,62500,Some College,"(1500,2000]",0,2,72,1,Republican
Adopter,California,80,375,0.192908626,125000,Bachelor Degree,"(2000,3000]",0,2,34,0,Independent
Adopter,California,200,250,0.174116604,87500,Graduate Degree,"(1500,2000]",0,2,66,0,Independent
Adopter,California,350,300,0.177295933,125000,Some College,"(1000,1500]",0,3,56,0,Democrat
Adopter,California,300,300,0.170682681,87500,Bachelor Degree,"(3000,4000]",1,3,66,1,Republican
Adopter,California,170,80,0.185442682,62500,Graduate Degree,"(1500,2000]",0,2,79,1,Independent
Adopter,New Jersey,200,325,0.141535368,125000,Some College,"(3000,4000]",1,2,55,0,Independent
Adopter,New York,100,100,0.144799344,125000,Graduate Degree,"(1500,2000]",0,2,71,1,Democrat
Adopter,California,130,200,0.181662272,62500,Bachelor Degree,"(2000,3000]",0,2,71,1,Republican
Adopter,California,180,290,0.183624927,125000,High School or Less,"(1500,2000]",0,4,68,1,Democrat
Adopter,California,150,200,0.194651838,62500,Graduate Degree,"(1000,1500]",1,2,37,0,Independent
Adopter,California,200,100,0.181662272,87500,Graduate Degree,"(1500,2000]",0,2,30,0,Independent
Adopter,California,40,100,0.183624927,125000,Bachelor Degree,"(1000,1500]",1,2,47,0,Independent
Adopter,New Jersey,88,175,0.142822257,37500,Bachelor Degree,"(1500,2000]",0,1,83,1,Independent
Adopter,California,100,100,0.171184243,62500,Some College,"(1000,1500]",0,2,66,1,Independent
Adopter,California,350,350,0.181662272,350000,Graduate Degree,"(2000,3000]",0,2,57,0,Democrat
Adopter,New Jersey,204,343,0.140733312,37500,Graduate Degree,"(1000,1500]",0,2,78,1,Independent
Adopter,California,40,300,0.194651838,62500,High School or Less,"(1000,1500]",0,2,52,0,Republican
Adopter,New York,250,250,0.144799344,87500,Some College,"(4000,5000+]",0,3,63,0,Independent
Adopter,New Jersey,160,100,0.141837344,37500,Some College,"(1500,2000]",0,2,39,0,Independent
Adopter,New Jersey,300,300,0.139606699,125000,High School or Less,"(1500,2000]",0,3,60,0,Democrat
Adopter,New York,150,400,0.144799344,125000,Bachelor Degree,"(1500,2000]",0,2,66,1,Independent
Adopter,New York,200,100,0.144799344,175000,Graduate Degree,"(1000,1500]",1,3,46,0,Democrat
Adopter,California,500,600,0.181662272,62500,Some College,"(1500,2000]",0,2,75,1,Democrat
Adopter,California,150,150,0.170682681,125000,Bachelor Degree,"(1500,2000]",1,2,47,0,Democrat
Adopter,California,50,400,0.182302849,125000,Some College,"(1000,1500]",1,3,49,0,Republican
Adopter,New Jersey,50,80,0.144911203,62500,Bachelor Degree,"(2000,3000]",0,2,76,1,Republican
Adopter,California,150,350,0.181662272,125000,Graduate Degree,"(1500,2000]",1,2,38,0,Democrat
Adopter,California,220,450,0.170682681,125000,Some College,"(1500,2000]",0,4,64,0,Independent
Adopter,New Jersey,250,38,0.143809207,87500,Graduate Degree,"(1000,1500]",0,2,78,1,Republican
Adopter,California,100,200,0.181662272,87500,Bachelor Degree,"(1500,2000]",0,2,53,0,Independent
Adopter,California,120,120,0.182273476,125000,Bachelor Degree,"(1000,1500]",1,2,45,0,Independent
Adopter,California,130,180,0.174099921,62500,Bachelor Degree,"(1000,1500]",0,2,72,1,Democrat
Adopter,New Jersey,65,150,0.139606699,125000,Graduate Degree,"(1500,2000]",1,3,34,0,Democrat
Adopter,California,275,350,0.170682681,175000,Graduate Degree,"(1500,2000]",1,2,49,0,Independent
Adopter,California,75,150,0.194651838,37500,Some College,"(1500,2000]",0,2,74,1,Independent
Adopter,New York,65,125,0.134562822,17500,High School or Less,"(1000,1500]",0,2,71,1,Independent
Adopter,California,150,250,0.177295933,87500,Some College,"(1500,2000]",1,2,67,1,Independent
